"STATION","NAME","DATE","TMAX","TMIN"
"IT000016239","ROMA CIAMPINO, IT","2011-06-18","83","62"
"IT000016239","ROMA CIAMPINO, IT","2011-06-19","81",
"IT000016239","ROMA CIAMPINO, IT","2011-06-20",,"61"
"IT000016239","ROMA CIAMPINO, IT","2011-06-21","83","62"
"IT000016239","ROMA CIAMPINO, IT","2011-06-22","88","64"
"IT000016239","ROMA CIAMPINO, IT","2011-06-23","89","60"
"IT000016239","ROMA CIAMPINO, IT","2011-06-24",,
"IT000016239","ROMA CIAMPINO, IT","2011-06-25","89","66"
"IT000016239","ROMA CIAMPINO, IT","2011-06-26","85","63"
"IT000016239","ROMA CIAMPINO, IT","2011-06-27","89","65"
"IT000016239","ROMA CIAMPINO, IT","2011-06-28","90","67"
"IT000016239","ROMA CIAMPINO, IT","2011-06-29","90","68"
"IT000016239","ROMA CIAMPINO, IT","2011-06-30","81","68"
"IT000016239","ROMA CIAMPINO, IT","2011-07-01","82",
"IT000016239","ROMA CIAMPINO, IT","2011-07-02","80","66"
"IT000016239","ROMA CIAMPINO, IT","2011-07-03","81","63"
"IT000016239","ROMA CIAMPINO, IT","2011-07-04","88","62"
"IT000016239","ROMA CIAMPINO, IT","2011-07-05","83",
"IT000016239","ROMA CIAMPINO, IT","2011-07-06","89","67"
"IT000016239","ROMA CIAMPINO, IT","2011-07-07","90",
"IT000016239","ROMA CIAMPINO, IT","2011-07-08","92","68"
"IT000016239","ROMA CIAMPINO, IT","2011-07-09","94","68"
"IT000016239","ROMA CIAMPINO, IT","2011-07-10","94",
"IT000016239","ROMA CIAMPINO, IT","2011-07-11","94","67"
"IT000016239","ROMA CIAMPINO, IT","2011-07-12","98","69"
"IT000016239","ROMA CIAMPINO, IT","2011-07-13","100","73"
"IT000016239","ROMA CIAMPINO, IT","2011-07-14","86",
"IT000016239","ROMA CIAMPINO, IT","2011-07-15","82","67"
"IT000016239","ROMA CIAMPINO, IT","2011-07-16","83","63"
"IT000016239","ROMA CIAMPINO, IT","2011-07-17",,"64"
"IT000016239","ROMA CIAMPINO, IT","2011-07-18","87","68"
"IT000016239","ROMA CIAMPINO, IT","2011-07-19","85",
"IT000016239","ROMA CIAMPINO, IT","2011-07-20","81","66"
"IT000016239","ROMA CIAMPINO, IT","2011-07-21","80",
"IT000016239","ROMA CIAMPINO, IT","2011-07-22","82","68"
"IT000016239","ROMA CIAMPINO, IT","2011-07-23","80",
"IT000016239","ROMA CIAMPINO, IT","2011-07-24","80","66"
"IT000016239","ROMA CIAMPINO, IT","2011-07-25","81","61"
"IT000016239","ROMA CIAMPINO, IT","2011-07-26","80","64"
"IT000016239","ROMA CIAMPINO, IT","2011-07-27","80",
"IT000016239","ROMA CIAMPINO, IT","2011-07-28","81","67"
"IT000016239","ROMA CIAMPINO, IT","2011-07-29","82",
"IT000016239","ROMA CIAMPINO, IT","2011-07-30","82","64"
"IT000016239","ROMA CIAMPINO, IT","2011-07-31","80","64"
"IT000016239","ROMA CIAMPINO, IT","2011-08-01","84","64"
"IT000016239","ROMA CIAMPINO, IT","2011-08-02","90","66"
"IT000016239","ROMA CIAMPINO, IT","2011-08-03","92","68"
"IT000016239","ROMA CIAMPINO, IT","2011-08-04","87","71"
"IT000016239","ROMA CIAMPINO, IT","2011-08-05","90","68"
"IT000016239","ROMA CIAMPINO, IT","2011-08-06","87","69"
"IT000016239","ROMA CIAMPINO, IT","2011-08-07","86",
"IT000016239","ROMA CIAMPINO, IT","2011-08-08","90",
"IT000016239","ROMA CIAMPINO, IT","2011-08-09","89",
"IT000016239","ROMA CIAMPINO, IT","2011-08-10","89","66"
"IT000016239","ROMA CIAMPINO, IT","2011-08-11","85","63"
"IT000016239","ROMA CIAMPINO, IT","2011-08-12","88",
"IT000016239","ROMA CIAMPINO, IT","2011-08-13","87","61"
"IT000016239","ROMA CIAMPINO, IT","2011-08-14","88","64"
"IT000016239","ROMA CIAMPINO, IT","2011-08-15","89","66"
"IT000016239","ROMA CIAMPINO, IT","2011-08-16","94","68"
"IT000016239","ROMA CIAMPINO, IT","2011-08-17",,"70"
"IT000016239","ROMA CIAMPINO, IT","2011-08-18","93","70"
"IT000016239","ROMA CIAMPINO, IT","2011-08-19","104","69"
"IT000016239","ROMA CIAMPINO, IT","2011-08-20","97",
"IT000016239","ROMA CIAMPINO, IT","2011-08-21","97","70"
"IT000016239","ROMA CIAMPINO, IT","2011-08-22","99","74"
"IT000016239","ROMA CIAMPINO, IT","2011-08-23","99","70"
"IT000016239","ROMA CIAMPINO, IT","2011-08-24","99","71"
"IT000016239","ROMA CIAMPINO, IT","2011-08-25","98","71"
"IT000016239","ROMA CIAMPINO, IT","2011-08-26","99","71"
"IT000016239","ROMA CIAMPINO, IT","2011-08-27","90","71"
"IT000016239","ROMA CIAMPINO, IT","2011-08-28","90","66"
"IT000016239","ROMA CIAMPINO, IT","2011-08-29","85",
"IT000016239","ROMA CIAMPINO, IT","2011-08-30","86",
"IT000016239","ROMA CIAMPINO, IT","2011-08-31","90","65"
"IT000016239","ROMA CIAMPINO, IT","2011-09-01","91",
"IT000016239","ROMA CIAMPINO, IT","2011-09-02","94",
"IT000016239","ROMA CIAMPINO, IT","2011-09-03","94","74"
"IT000016239","ROMA CIAMPINO, IT","2011-09-04","90",
"IT000016239","ROMA CIAMPINO, IT","2011-09-05","85","68"
"IT000016239","ROMA CIAMPINO, IT","2011-09-06","91","66"
"IT000016239","ROMA CIAMPINO, IT","2011-09-07","89",
"IT000016239","ROMA CIAMPINO, IT","2011-09-08","88","63"
"IT000016239","ROMA CIAMPINO, IT","2011-09-09","86","66"
"IT000016239","ROMA CIAMPINO, IT","2011-09-10","90","64"
"IT000016239","ROMA CIAMPINO, IT","2011-09-11","90","63"
"IT000016239","ROMA CIAMPINO, IT","2011-09-12","86",
"IT000016239","ROMA CIAMPINO, IT","2011-09-13",,"64"
"IT000016239","ROMA CIAMPINO, IT","2011-09-14","90",
"IT000016239","ROMA CIAMPINO, IT","2011-09-15","91","64"
"IT000016239","ROMA CIAMPINO, IT","2011-09-16","93","63"
"IT000016239","ROMA CIAMPINO, IT","2011-09-17","91","62"
"IT000016239","ROMA CIAMPINO, IT","2011-09-18","86","63"
"IT000016239","ROMA CIAMPINO, IT","2011-09-19","75",
"IT000016239","ROMA CIAMPINO, IT","2011-09-20","75",
"IT000016239","ROMA CIAMPINO, IT","2011-09-21","83","58"
"IT000016239","ROMA CIAMPINO, IT","2011-09-22",,
"IT000016239","ROMA CIAMPINO, IT","2011-09-23","82",
"IT000016239","ROMA CIAMPINO, IT","2011-09-24","82","60"
"IT000016239","ROMA CIAMPINO, IT","2011-09-25","80","61"
"IT000016239","ROMA CIAMPINO, IT","2011-09-26",,"59"
"IT000016239","ROMA CIAMPINO, IT","2011-09-27","84",
"IT000016239","ROMA CIAMPINO, IT","2011-09-28","85","62"
"IT000016239","ROMA CIAMPINO, IT","2011-09-29","83",
"IT000016239","ROMA CIAMPINO, IT","2011-09-30","83","58"
"IT000016239","ROMA CIAMPINO, IT","2011-10-01","82","57"
"IT000016239","ROMA CIAMPINO, IT","2011-10-02","82",
"IT000016239","ROMA CIAMPINO, IT","2011-10-03",,"59"
"IT000016239","ROMA CIAMPINO, IT","2011-10-04","83",
"IT000016239","ROMA CIAMPINO, IT","2011-10-05","82","57"
"IT000016239","ROMA CIAMPINO, IT","2011-10-06","80","56"
"IT000016239","ROMA CIAMPINO, IT","2011-10-07","74",
"IT000016239","ROMA CIAMPINO, IT","2011-10-08","70",
"IT000016239","ROMA CIAMPINO, IT","2011-10-09","67",
"IT000016239","ROMA CIAMPINO, IT","2011-10-10","70","46"
"IT000016239","ROMA CIAMPINO, IT","2011-10-11","81","52"
"IT000016239","ROMA CIAMPINO, IT","2011-10-12",,
"IT000016239","ROMA CIAMPINO, IT","2011-10-13","76","57"
"IT000016239","ROMA CIAMPINO, IT","2011-10-14",,
"IT000016239","ROMA CIAMPINO, IT","2011-10-15","79","50"
"IT000016239","ROMA CIAMPINO, IT","2011-10-16","71",
"IT000016239","ROMA CIAMPINO, IT","2011-10-17","67",
"IT000016239","ROMA CIAMPINO, IT","2011-10-18","69","45"
"IT000016239","ROMA CIAMPINO, IT","2011-10-19","70",
"IT000016239","ROMA CIAMPINO, IT","2011-10-20","65",
"IT000016239","ROMA CIAMPINO, IT","2011-10-21",,"49"
"IT000016239","ROMA CIAMPINO, IT","2011-10-22","65",
"IT000016239","ROMA CIAMPINO, IT","2011-10-23","68",
"IT000016239","ROMA CIAMPINO, IT","2011-10-24","67","51"
"IT000016239","ROMA CIAMPINO, IT","2011-10-25","72","52"
"IT000016239","ROMA CIAMPINO, IT","2011-10-26",,"54"
"IT000016239","ROMA CIAMPINO, IT","2011-10-27",,"51"
"IT000016239","ROMA CIAMPINO, IT","2011-10-28","73","51"
"IT000016239","ROMA CIAMPINO, IT","2011-10-29","72",
"IT000016239","ROMA CIAMPINO, IT","2011-10-30","68","50"
"IT000016239","ROMA CIAMPINO, IT","2011-10-31","69","52"
"IT000016239","ROMA CIAMPINO, IT","2011-11-01","69","50"
"IT000016239","ROMA CIAMPINO, IT","2011-11-02","70","48"
"IT000016239","ROMA CIAMPINO, IT","2011-11-03",,"50"
"IT000016239","ROMA CIAMPINO, IT","2011-11-04","71","57"
"IT000016239","ROMA CIAMPINO, IT","2011-11-05","71","62"
"IT000016239","ROMA CIAMPINO, IT","2011-11-06","68",
"IT000016239","ROMA CIAMPINO, IT","2011-11-07",,"51"
"IT000016239","ROMA CIAMPINO, IT","2011-11-08","68",
"IT000016239","ROMA CIAMPINO, IT","2011-11-09","68",
"IT000016239","ROMA CIAMPINO, IT","2011-11-10","68",
"IT000016239","ROMA CIAMPINO, IT","2011-11-11","67","46"
"IT000016239","ROMA CIAMPINO, IT","2011-11-12","64",
"IT000016239","ROMA CIAMPINO, IT","2011-11-13","60",
"IT000016239","ROMA CIAMPINO, IT","2011-11-14","59","39"
"IT000016239","ROMA CIAMPINO, IT","2011-11-15","59",
"IT000016239","ROMA CIAMPINO, IT","2011-11-16","59","37"
"IT000016239","ROMA CIAMPINO, IT","2011-11-17","61","38"
"IT000016239","ROMA CIAMPINO, IT","2011-11-18","61",
"IT000016239","ROMA CIAMPINO, IT","2011-11-19","59",
"IT000016239","ROMA CIAMPINO, IT","2011-11-20","60",
"IT000016239","ROMA CIAMPINO, IT","2011-11-21","67","39"
"IT000016239","ROMA CIAMPINO, IT","2011-11-22","62",
"IT000016239","ROMA CIAMPINO, IT","2011-11-23","63",
"IT000016239","ROMA CIAMPINO, IT","2011-11-24","63",
"IT000016239","ROMA CIAMPINO, IT","2011-11-25","63",
"IT000016239","ROMA CIAMPINO, IT","2011-11-26","63",
"IT000016239","ROMA CIAMPINO, IT","2011-11-27","63","42"
"IT000016239","ROMA CIAMPINO, IT","2011-11-28","60","40"
"IT000016239","ROMA CIAMPINO, IT","2011-11-29","60",
"IT000016239","ROMA CIAMPINO, IT","2011-11-30","59","39"
"IT000016239","ROMA CIAMPINO, IT","2011-12-01",,"40"
"IT000016239","ROMA CIAMPINO, IT","2011-12-02","63","45"
"IT000016239","ROMA CIAMPINO, IT","2011-12-03","62","48"
"IT000016239","ROMA CIAMPINO, IT","2011-12-04","60","51"
"IT000016239","ROMA CIAMPINO, IT","2011-12-05","62",
"IT000016239","ROMA CIAMPINO, IT","2011-12-06",,
"IT000016239","ROMA CIAMPINO, IT","2011-12-07","59","46"
"IT000016239","ROMA CIAMPINO, IT","2011-12-08","63","42"
"IT000016239","ROMA CIAMPINO, IT","2011-12-09","59",
"IT000016239","ROMA CIAMPINO, IT","2011-12-10","61","50"
"IT000016239","ROMA CIAMPINO, IT","2011-12-11",,"50"
"IT000016239","ROMA CIAMPINO, IT","2011-12-12",,
"IT000016239","ROMA CIAMPINO, IT","2011-12-13","66","43"
"IT000016239","ROMA CIAMPINO, IT","2011-12-14","62","47"
"IT000016239","ROMA CIAMPINO, IT","2011-12-15","62",
"IT000016239","ROMA CIAMPINO, IT","2011-12-16",,"45"
"IT000016239","ROMA CIAMPINO, IT","2011-12-17","59",
"IT000016239","ROMA CIAMPINO, IT","2011-12-18","51","38"
"IT000016239","ROMA CIAMPINO, IT","2011-12-19","48",
"IT000016239","ROMA CIAMPINO, IT","2011-12-20","49",
"IT000016239","ROMA CIAMPINO, IT","2011-12-21","53","36"
"IT000016239","ROMA CIAMPINO, IT","2011-12-22",,"33"
"IT000016239","ROMA CIAMPINO, IT","2011-12-23","58","35"
"IT000016239","ROMA CIAMPINO, IT","2011-12-24","55","35"
"IT000016239","ROMA CIAMPINO, IT","2011-12-25","59",
"IT000016239","ROMA CIAMPINO, IT","2011-12-26","59","37"
"IT000016239","ROMA CIAMPINO, IT","2011-12-27","55",
"IT000016239","ROMA CIAMPINO, IT","2011-12-28","56",
"IT000016239","ROMA CIAMPINO, IT","2011-12-29","54","39"
"IT000016239","ROMA CIAMPINO, IT","2011-12-30","53",
"IT000016239","ROMA CIAMPINO, IT","2011-12-31","51",
"IT000016239","ROMA CIAMPINO, IT","2012-01-01","53","31"
"IT000016239","ROMA CIAMPINO, IT","2012-01-02","60",
"IT000016239","ROMA CIAMPINO, IT","2012-01-03","59",
"IT000016239","ROMA CIAMPINO, IT","2012-01-04","59",
"IT000016239","ROMA CIAMPINO, IT","2012-01-05",,"46"
"IT000016239","ROMA CIAMPINO, IT","2012-01-06","53",
"IT000016239","ROMA CIAMPINO, IT","2012-01-07","55",
"IT000016239","ROMA CIAMPINO, IT","2012-01-08","55","34"
"IT000016239","ROMA CIAMPINO, IT","2012-01-09","56","33"
"IT000016239","ROMA CIAMPINO, IT","2012-01-10","55","30"
"IT000016239","ROMA CIAMPINO, IT","2012-01-11",,"33"
"IT000016239","ROMA CIAMPINO, IT","2012-01-12","57",
"IT000016239","ROMA CIAMPINO, IT","2012-01-13","56","39"
"IT000016239","ROMA CIAMPINO, IT","2012-01-14","56",
"IT000016239","ROMA CIAMPINO, IT","2012-01-15","53",
"IT000016239","ROMA CIAMPINO, IT","2012-01-16","51",
"IT000016239","ROMA CIAMPINO, IT","2012-01-17","52","28"
"IT000016239","ROMA CIAMPINO, IT","2012-01-18","52","28"
"IT000016239","ROMA CIAMPINO, IT","2012-01-19",,
"IT000016239","ROMA CIAMPINO, IT","2012-01-20",,
"IT000016239","ROMA CIAMPINO, IT","2012-01-21","58","37"
"IT000016239","ROMA CIAMPINO, IT","2012-01-22","56",
"IT000016239","ROMA CIAMPINO, IT","2012-01-23","60","50"
"IT000016239","ROMA CIAMPINO, IT","2012-01-24","58","43"
"IT000016239","ROMA CIAMPINO, IT","2012-01-25","51",
"IT000016239","ROMA CIAMPINO, IT","2012-01-26","50","30"
"IT000016239","ROMA CIAMPINO, IT","2012-01-27","54","29"
"IT000016239","ROMA CIAMPINO, IT","2012-01-28","54",
"IT000016239","ROMA CIAMPINO, IT","2012-01-29",,
"IT000016239","ROMA CIAMPINO, IT","2012-01-30","57",
"IT000016239","ROMA CIAMPINO, IT","2012-01-31",,"38"
"IT000016239","ROMA CIAMPINO, IT","2012-02-01","45",
"IT000016239","ROMA CIAMPINO, IT","2012-02-02","44","31"
"IT000016239","ROMA CIAMPINO, IT","2012-02-03","38",
"IT000016239","ROMA CIAMPINO, IT","2012-02-04","34",
"IT000016239","ROMA CIAMPINO, IT","2012-02-05",,"27"
"IT000016239","ROMA CIAMPINO, IT","2012-02-06","39",
"IT000016239","ROMA CIAMPINO, IT","2012-02-07","40","28"
"IT000016239","ROMA CIAMPINO, IT","2012-02-08","49","33"
"IT000016239","ROMA CIAMPINO, IT","2012-02-09","49","31"
"IT000016239","ROMA CIAMPINO, IT","2012-02-10",,
"IT000016239","ROMA CIAMPINO, IT","2012-02-11","44","31"
"IT000016239","ROMA CIAMPINO, IT","2012-02-12","41",
"IT000016239","ROMA CIAMPINO, IT","2012-02-13","43",
"IT000016239","ROMA CIAMPINO, IT","2012-02-14","45","25"
"IT000016239","ROMA CIAMPINO, IT","2012-02-15","50",
"IT000016239","ROMA CIAMPINO, IT","2012-02-16","55",
"IT000016239","ROMA CIAMPINO, IT","2012-02-17","56","34"
"IT000016239","ROMA CIAMPINO, IT","2012-02-18","57","34"
"IT000016239","ROMA CIAMPINO, IT","2012-02-19",,"41"
"IT000016239","ROMA CIAMPINO, IT","2012-02-20","55","46"
"IT000016239","ROMA CIAMPINO, IT","2012-02-21",,"44"
"IT000016239","ROMA CIAMPINO, IT","2012-02-22",,
"IT000016239","ROMA CIAMPINO, IT","2012-02-23","64","41"
"IT000016239","ROMA CIAMPINO, IT","2012-02-24",,"37"
"IT000016239","ROMA CIAMPINO, IT","2012-02-25","66","37"
"IT000016239","ROMA CIAMPINO, IT","2012-02-26","67","44"
"IT000016239","ROMA CIAMPINO, IT","2012-02-27","57",
"IT000016239","ROMA CIAMPINO, IT","2012-02-28","59","33"
"IT000016239","ROMA CIAMPINO, IT","2012-02-29","63","39"
"IT000016239","ROMA CIAMPINO, IT","2012-03-01","71","45"
"IT000016239","ROMA CIAMPINO, IT","2012-03-02","67",
"IT000016239","ROMA CIAMPINO, IT","2012-03-03","64","48"
"IT000016239","ROMA CIAMPINO, IT","2012-03-04","61",
"IT000016239","ROMA CIAMPINO, IT","2012-03-05","63","44"
"IT000016239","ROMA CIAMPINO, IT","2012-03-06","56",
"IT000016239","ROMA CIAMPINO, IT","2012-03-07","61","39"
"IT000016239","ROMA CIAMPINO, IT","2012-03-08","62","37"
"IT000016239","ROMA CIAMPINO, IT","2012-03-09","64","41"
"IT000016239","ROMA CIAMPINO, IT","2012-03-10","63","42"
"IT000016239","ROMA CIAMPINO, IT","2012-03-11","66","42"
"IT000016239","ROMA CIAMPINO, IT","2012-03-12","64","42"
"IT000016239","ROMA CIAMPINO, IT","2012-03-13","68","45"
"IT000016239","ROMA CIAMPINO, IT","2012-03-14","63","41"
"IT000016239","ROMA CIAMPINO, IT","2012-03-15","68",
"IT000016239","ROMA CIAMPINO, IT","2012-03-16","67","43"
"IT000016239","ROMA CIAMPINO, IT","2012-03-17","66","48"
"IT000016239","ROMA CIAMPINO, IT","2012-03-18","65","53"
"IT000016239","ROMA CIAMPINO, IT","2012-03-19","67",
"IT000016239","ROMA CIAMPINO, IT","2012-03-20","71","46"
"IT000016239","ROMA CIAMPINO, IT","2012-03-21","73",
"IT000016239","ROMA CIAMPINO, IT","2012-03-22","74","48"
"IT000016239","ROMA CIAMPINO, IT","2012-03-23","72","46"
"IT000016239","ROMA CIAMPINO, IT","2012-03-24","73","49"
"IT000016239","ROMA CIAMPINO, IT","2012-03-25","70",
"IT000016239","ROMA CIAMPINO, IT","2012-03-26","74","46"
"IT000016239","ROMA CIAMPINO, IT","2012-03-27","70",
"IT000016239","ROMA CIAMPINO, IT","2012-03-28","72","43"
"IT000016239","ROMA CIAMPINO, IT","2012-03-29","72","43"
"IT000016239","ROMA CIAMPINO, IT","2012-03-30","68",
"IT000016239","ROMA CIAMPINO, IT","2012-03-31","68",
"IT000016239","ROMA CIAMPINO, IT","2012-04-01","64","43"
"IT000016239","ROMA CIAMPINO, IT","2012-04-02","71","48"
"IT000016239","ROMA CIAMPINO, IT","2012-04-03","70",
"IT000016239","ROMA CIAMPINO, IT","2012-04-04","71","52"
"IT000016239","ROMA CIAMPINO, IT","2012-04-05","68","52"
"IT000016239","ROMA CIAMPINO, IT","2012-04-06","69","51"
"IT000016239","ROMA CIAMPINO, IT","2012-04-07",,"32"
"IT000016239","ROMA CIAMPINO, IT","2012-04-08","63",
"IT000016239","ROMA CIAMPINO, IT","2012-04-09","59",
"IT000016239","ROMA CIAMPINO, IT","2012-04-10","64","38"
"IT000016239","ROMA CIAMPINO, IT","2012-04-11","60",
"IT000016239","ROMA CIAMPINO, IT","2012-04-12","63","46"
"IT000016239","ROMA CIAMPINO, IT","2012-04-13","55",
"IT000016239","ROMA CIAMPINO, IT","2012-04-14",,"49"
"IT000016239","ROMA CIAMPINO, IT","2012-04-15","60","46"
"IT000016239","ROMA CIAMPINO, IT","2012-04-16","64","44"
"IT000016239","ROMA CIAMPINO, IT","2012-04-17","65","46"
"IT000016239","ROMA CIAMPINO, IT","2012-04-18","64","44"
"IT000016239","ROMA CIAMPINO, IT","2012-04-19","62","51"
"IT000016239","ROMA CIAMPINO, IT","2012-04-20","61","50"
"IT000016239","ROMA CIAMPINO, IT","2012-04-21","65","48"
"IT000016239","ROMA CIAMPINO, IT","2012-04-22","65","55"
"IT000016239","ROMA CIAMPINO, IT","2012-04-23","65",
"IT000016239","ROMA CIAMPINO, IT","2012-04-24","65",
"IT000016239","ROMA CIAMPINO, IT","2012-04-25","66",
"IT000016239","ROMA CIAMPINO, IT","2012-04-26","73","45"
"IT000016239","ROMA CIAMPINO, IT","2012-04-27","77","51"
"IT000016239","ROMA CIAMPINO, IT","2012-04-28","81",
"IT000016239","ROMA CIAMPINO, IT","2012-04-29","74",
"IT000016239","ROMA CIAMPINO, IT","2012-04-30","76","58"
"IT000016239","ROMA CIAMPINO, IT","2012-05-01","76",
"IT000016239","ROMA CIAMPINO, IT","2012-05-02","73","51"
"IT000016239","ROMA CIAMPINO, IT","2012-05-03",,
"IT000016239","ROMA CIAMPINO, IT","2012-05-04","70","48"
"IT000016239","ROMA CIAMPINO, IT","2012-05-05",,"49"
"IT000016239","ROMA CIAMPINO, IT","2012-05-06","64","54"
"IT000016239","ROMA CIAMPINO, IT","2012-05-07",,
"IT000016239","ROMA CIAMPINO, IT","2012-05-08","73","50"
"IT000016239","ROMA CIAMPINO, IT","2012-05-09",,"54"
"IT000016239","ROMA CIAMPINO, IT","2012-05-10","77","57"
"IT000016239","ROMA CIAMPINO, IT","2012-05-11","82","57"
"IT000016239","ROMA CIAMPINO, IT","2012-05-12","84","57"
"IT000016239","ROMA CIAMPINO, IT","2012-05-13",,
"IT000016239","ROMA CIAMPINO, IT","2012-05-14","66","52"
"IT000016239","ROMA CIAMPINO, IT","2012-05-15","70","47"
"IT000016239","ROMA CIAMPINO, IT","2012-05-16",,
"IT000016239","ROMA CIAMPINO, IT","2012-05-17","71",
"IT000016239","ROMA CIAMPINO, IT","2012-05-18","71","47"
"IT000016239","ROMA CIAMPINO, IT","2012-05-19","76","51"
"IT000016239","ROMA CIAMPINO, IT","2012-05-20","72","54"
"IT000016239","ROMA CIAMPINO, IT","2012-05-21","70",
"IT000016239","ROMA CIAMPINO, IT","2012-05-22","62","53"
"IT000016239","ROMA CIAMPINO, IT","2012-05-23","72","50"
"IT000016239","ROMA CIAMPINO, IT","2012-05-24","81","56"
"IT000016239","ROMA CIAMPINO, IT","2012-05-25","82","51"
"IT000016239","ROMA CIAMPINO, IT","2012-05-26","75",
"IT000016239","ROMA CIAMPINO, IT","2012-05-27","77","51"
"IT000016239","ROMA CIAMPINO, IT","2012-05-28","65",
"IT000016239","ROMA CIAMPINO, IT","2012-05-29","75","52"
"IT000016239","ROMA CIAMPINO, IT","2012-05-30","80",
"IT000016239","ROMA CIAMPINO, IT","2012-05-31","78","57"
"IT000016239","ROMA CIAMPINO, IT","2012-06-01","77",
"IT000016239","ROMA CIAMPINO, IT","2012-06-02",,
"IT000016239","ROMA CIAMPINO, IT","2012-06-03","81",
"IT000016239","ROMA CIAMPINO, IT","2012-06-04","74",
"IT000016239","ROMA CIAMPINO, IT","2012-06-05","80",
"IT000016239","ROMA CIAMPINO, IT","2012-06-06","78",
"IT000016239","ROMA CIAMPINO, IT","2012-06-07","81","57"
"IT000016239","ROMA CIAMPINO, IT","2012-06-08","86","61"
"IT000016239","ROMA CIAMPINO, IT","2012-06-09","85",
"IT000016239","ROMA CIAMPINO, IT","2012-06-10","77","64"
"IT000016239","ROMA CIAMPINO, IT","2012-06-11","79","66"
"IT000016239","ROMA CIAMPINO, IT","2012-06-12","81",
"IT000016239","ROMA CIAMPINO, IT","2012-06-13","76",
"IT000016239","ROMA CIAMPINO, IT","2012-06-14","80","55"
"IT000016239","ROMA CIAMPINO, IT","2012-06-15","85","57"
"IT000016239","ROMA CIAMPINO, IT","2012-06-16","90","63"
"IT000016239","ROMA CIAMPINO, IT","2012-06-17","92","65"
"IT000016239","ROMA CIAMPINO, IT","2012-06-18","96","68"
"IT000016239","ROMA CIAMPINO, IT","2012-06-19",,
"IT000016239","ROMA CIAMPINO, IT","2012-06-20","97","66"
"IT000016239","ROMA CIAMPINO, IT","2012-06-21",,
"IT000016239","ROMA CIAMPINO, IT","2012-06-22","95","68"
"IT000016239","ROMA CIAMPINO, IT","2012-06-23",,
"IT000016239","ROMA CIAMPINO, IT","2012-06-24","92","59"
"IT000016239","ROMA CIAMPINO, IT","2012-06-25","90","65"
"IT000016239","ROMA CIAMPINO, IT","2012-06-26","91","67"
"IT000016239","ROMA CIAMPINO, IT","2012-06-27","90",
"IT000016239","ROMA CIAMPINO, IT","2012-06-28","92","72"
"IT000016239","ROMA CIAMPINO, IT","2012-06-29","91","70"
"IT000016239","ROMA CIAMPINO, IT","2012-06-30","96",
"IT000016239","ROMA CIAMPINO, IT","2012-07-01","97","71"
"IT000016239","ROMA CIAMPINO, IT","2012-07-02","98","71"
"IT000016239","ROMA CIAMPINO, IT","2012-07-03","89","70"
"IT000016239","ROMA CIAMPINO, IT","2012-07-04","86","70"
"IT000016239","ROMA CIAMPINO, IT","2012-07-05","89","68"
"IT000016239","ROMA CIAMPINO, IT","2012-07-06","87",
"IT000016239","ROMA CIAMPINO, IT","2012-07-07","89","71"
"IT000016239","ROMA CIAMPINO, IT","2012-07-08","95",
"IT000016239","ROMA CIAMPINO, IT","2012-07-09","93","69"
"IT000016239","ROMA CIAMPINO, IT","2012-07-10","92","69"
"IT000016239","ROMA CIAMPINO, IT","2012-07-11","91","69"
"IT000016239","ROMA CIAMPINO, IT","2012-07-12","91","69"
"IT000016239","ROMA CIAMPINO, IT","2012-07-13","85",
"IT000016239","ROMA CIAMPINO, IT","2012-07-14","92","69"
"IT000016239","ROMA CIAMPINO, IT","2012-07-15","90",
"IT000016239","ROMA CIAMPINO, IT","2012-07-16","92",
"IT000016239","ROMA CIAMPINO, IT","2012-07-17",,"67"
"IT000016239","ROMA CIAMPINO, IT","2012-07-18","92","66"
"IT000016239","ROMA CIAMPINO, IT","2012-07-19","95","66"
"IT000016239","ROMA CIAMPINO, IT","2012-07-20","93",
"IT000016239","ROMA CIAMPINO, IT","2012-07-21","90","68"
"IT000016239","ROMA CIAMPINO, IT","2012-07-22","86","70"
"IT000016239","ROMA CIAMPINO, IT","2012-07-23","81",
"IT000016239","ROMA CIAMPINO, IT","2012-07-24",,"66"
"IT000016239","ROMA CIAMPINO, IT","2012-07-25","86","67"
"IT000016239","ROMA CIAMPINO, IT","2012-07-26","90","67"
"IT000016239","ROMA CIAMPINO, IT","2012-07-27","98",
"IT000016239","ROMA CIAMPINO, IT","2012-07-28",,"71"
"IT000016239","ROMA CIAMPINO, IT","2012-07-29","92","71"
"IT000016239","ROMA CIAMPINO, IT","2012-07-30","96","72"
"IT000016239","ROMA CIAMPINO, IT","2012-07-31","94","68"
"IT000016239","ROMA CIAMPINO, IT","2012-08-01","94",
"IT000016239","ROMA CIAMPINO, IT","2012-08-02","94","70"
"IT000016239","ROMA CIAMPINO, IT","2012-08-03","94",
"IT000016239","ROMA CIAMPINO, IT","2012-08-04","95","67"
"IT000016239","ROMA CIAMPINO, IT","2012-08-05","93","71"
"IT000016239","ROMA CIAMPINO, IT","2012-08-06","98","73"
"IT000016239","ROMA CIAMPINO, IT","2012-08-07","103","74"
"IT000016239","ROMA CIAMPINO, IT","2012-08-08","96",
"IT000016239","ROMA CIAMPINO, IT","2012-08-09","96","68"
"IT000016239","ROMA CIAMPINO, IT","2012-08-10","93",
